protocol,service,flag,result
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,netbios_ns,REJ,dos
tcp,private,REJ,dos
tcp,netbios_ns,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,netbios_ssn,REJ,dos
tcp,private,REJ,dos
tcp,netbios_ns,REJ,dos
tcp,netbios_dgm,REJ,dos
tcp,netbios_dgm,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,imap4,REJ,dos
tcp,imap4,REJ,dos
tcp,sql_net,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,sql_net,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,vmnet,REJ,dos
tcp,private,REJ,dos
tcp,vmnet,REJ,dos
tcp,vmnet,REJ,dos
tcp,bgp,REJ,dos
tcp,bgp,REJ,dos
tcp,bgp,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,Z39_50,REJ,dos
tcp,Z39_50,REJ,dos
tcp,Z39_50,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,other,RSTO,dos
tcp,other,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,ldap,REJ,dos
tcp,ldap,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,nnsp,REJ,dos
tcp,nnsp,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,http_443,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,exec,RSTO,dos
tcp,shell,RSTO,dos
tcp,shell,RSTO,dos
tcp,login,RSTO,dos
tcp,exec,RSTO,dos
tcp,login,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,printer,RSTO,dos
tcp,printer,RSTO,dos
tcp,private,REJ,dos
tcp,efs,REJ,dos
tcp,efs,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,uucp,RSTO,dos
tcp,uucp,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,klogin,REJ,dos
tcp,klogin,REJ,dos
tcp,kshell,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,echo,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,echo,RSTO,dos
tcp,private,REJ,dos
tcp,discard,RSTO,dos
tcp,discard,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,systat,REJ,dos
tcp,systat,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,daytime,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,netstat,REJ,dos
tcp,ftp_data,REJ,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,ssh,REJ,dos
tcp,private,REJ,dos
tcp,ssh,REJ,dos
tcp,private,REJ,dos
tcp,ftp,RSTO,dos
tcp,private,REJ,dos
tcp,ftp,RSTO,dos
tcp,ssh,REJ,dos
tcp,smtp,RSTO,dos
tcp,private,REJ,dos
tcp,telnet,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,smtp,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,time,RSTO,dos
tcp,time,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,name,REJ,dos
tcp,name,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,whois,REJ,dos
tcp,private,REJ,dos
tcp,whois,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,domain,REJ,dos
tcp,domain,REJ,dos
tcp,mtp,REJ,dos
tcp,mtp,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,gopher,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,remote_job,REJ,dos
tcp,private,REJ,dos
tcp,gopher,REJ,dos
tcp,gopher,REJ,dos
tcp,private,REJ,dos
tcp,rje,REJ,dos
tcp,private,REJ,dos
tcp,rje,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,finger,RSTO,dos
tcp,http,REJ,dos
tcp,private,REJ,dos
tcp,finger,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,http,REJ,dos
tcp,ctf,REJ,dos
tcp,private,REJ,dos
tcp,ctf,REJ,dos
tcp,link,REJ,dos
tcp,link,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,supdup,REJ,dos
tcp,private,REJ,dos
tcp,supdup,REJ,dos
tcp,supdup,REJ,dos
tcp,iso_tsap,REJ,dos
tcp,iso_tsap,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,csnet_ns,REJ,dos
tcp,private,REJ,dos
tcp,csnet_ns,REJ,dos
tcp,csnet_ns,REJ,dos
tcp,pop_2,REJ,dos
tcp,pop_3,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,pop_3,RSTO,dos
tcp,private,REJ,dos
tcp,sunrpc,RSTO,dos
tcp,private,REJ,dos
tcp,auth,REJ,dos
tcp,auth,REJ,dos
tcp,uucp_path,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,nntp,RSTO,dos
tcp,nntp,RSTO,dos
tcp,private,REJ,dos
tcp,uucp_path,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,netbios_ns,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,netbios_ssn,REJ,dos
tcp,private,REJ,dos
tcp,netbios_ssn,REJ,dos
tcp,netbios_dgm,REJ,dos
tcp,netbios_dgm,REJ,dos
tcp,netbios_ns,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,imap4,REJ,dos
tcp,private,REJ,dos
tcp,imap4,REJ,dos
tcp,imap4,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,sql_net,REJ,dos
tcp,sql_net,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,vmnet,REJ,dos
tcp,private,REJ,dos
tcp,vmnet,REJ,dos
tcp,bgp,REJ,dos
tcp,bgp,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,Z39_50,REJ,dos
tcp,Z39_50,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,other,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,other,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,ldap,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,nnsp,REJ,dos
tcp,private,REJ,dos
tcp,nnsp,REJ,dos
tcp,http_443,REJ,dos
tcp,http_443,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,login,RSTO,dos
tcp,login,RSTO,dos
tcp,exec,RSTO,dos
tcp,exec,RSTO,dos
tcp,shell,RSTO,dos
tcp,printer,RSTO,dos
tcp,printer,RSTO,dos
tcp,shell,RSTO,dos
tcp,shell,RSTO,dos
tcp,private,REJ,dos
tcp,efs,REJ,dos
tcp,efs,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,courier,REJ,dos
tcp,courier,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,uucp,RSTO,dos
tcp,uucp,RSTO,dos
tcp,uucp,RSTO,dos
tcp,klogin,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,uucp,RSTO,dos
tcp,kshell,REJ,dos
tcp,kshell,REJ,dos
tcp,klogin,REJ,dos
tcp,klogin,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,REJ,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,REJ,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,echo,RSTO,dos
tcp,echo,RSTO,dos
tcp,echo,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,discard,RSTO,dos
tcp,private,REJ,dos
tcp,discard,RSTO,dos
tcp,private,REJ,dos
tcp,systat,REJ,dos
tcp,private,REJ,dos
tcp,daytime,RSTO,dos
tcp,private,REJ,dos
tcp,daytime,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,netstat,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,RSTO,dos
tcp,private,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,ftp,RSTO,dos
tcp,ssh,REJ,dos
tcp,ftp,RSTO,dos
tcp,ftp_data,REJ,dos
tcp,private,REJ,dos
tcp,telnet,RSTO,dos
tcp,telnet,RSTO,dos
tcp,smtp,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,time,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,time,RSTO,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,whois,REJ,dos
tcp,name,REJ,dos
tcp,name,REJ,dos
tcp,whois,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,domain,REJ,dos
tcp,domain,REJ,dos
tcp,domain,REJ,dos
tcp,private,REJ,dos
tcp,mtp,REJ,dos
tcp,mtp,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,remote_job,REJ,dos
tcp,remote_job,REJ,dos
tcp,gopher,REJ,dos
tcp,gopher,REJ,dos
tcp,private,REJ,dos
tcp,finger,RSTO,dos
tcp,private,REJ,dos
tcp,rje,REJ,dos
tcp,rje,REJ,dos
tcp,finger,RSTO,dos
tcp,http,REJ,dos
tcp,http,REJ,dos
tcp,ctf,REJ,dos
tcp,ctf,REJ,dos
tcp,ctf,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,link,REJ,dos
tcp,link,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,private,REJ,dos
tcp,supdup,REJ,dos
tcp,supdup,REJ,dos
tcp,hostnames,REJ,dos
tcp,private,REJ,dos
tcp,iso_tsap,REJ,dos
tcp,private,REJ,dos
tcp,csnet_ns,REJ,dos
tcp,private,REJ,dos
tcp,csnet_ns,REJ,dos
tcp,pop_2,REJ,dos
tcp,private,REJ,dos
tcp,sunrpc,RSTO,dos
tcp,sunrpc,RSTO,dos
tcp,pop_3,RSTO,dos
tcp,pop_3,RSTO,dos
